Cod_IBGE,Número Licitação,Código UG,Nome UG,Código Modalidade Compra,Modalidade Compra,Número Processo,Objeto,Situação Licitação,Código Órgão Superior,Nome Órgão Superior,Código Órgão,Nome Órgão,UF,Município,Data Resultado Compra,Data Abertura,Valor Licitação
3539301.0,1232023,160478,13º REGIMENTO DE CAVALARIA MECANIZADO,6,Dispensa de Licitação,64682000000000000,Objeto: Aquisição de Alimentos junto à Agricultura Familiar atráves do Programa de Aquisição de Alimentos.,Encerrado,52000,Ministério da Defesa,52121,Comando do Exército,SP,PIRASSUNUNGA,2024-01-09,,122104.75
3304557.0,1242019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-2-20086/2019,Objeto: Aquisição de Nobreak,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-01,3300.0
5300108.0,1242023,30100,PROJETO DE APOIO A MODERNIZACAO/TCU,5,Pregão,2023-06088176,"Objeto: Pregão Eletrônico - Compra de brinquedos para a composição de 42 polos do NUDECA e da 1ª Vara de Infância e Juventude e do Idoso, capas protetoras para documentos para o Departamento de Pessoal dos Magistrados e tapete infantil tipo tatame emborrachado para a CEJUSC-Capital, conforme especificado no Termo de Referência (Anexo I).",Divulgado,3000,Tribunal de Contas da União,3000,Tribunal de Contas da União - Unidades com v,DF,BRASILIA,2024-01-12,2023-12-01,22836.4
3549904.0,1242023,120016,GRUPAMENTO DE APOIO DE S J CAMPOS,9999,Pregão - Registro de Preço,67720000000000000,Objeto: Pregão Eletrônico - Eventual Aquisição de Laticínios,Evento de Suspensão Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SP,SAO JOSE DOS CAMPOS,2024-01-28,2023-10-27,0.0
3304557.0,1242023,153152,HOSPITAL UNIVERSITARIO DA UFRJ,9999,Pregão - Registro de Preço,23079200000000000,Objeto: Pregão Eletrônico - P1 - Serviço de Farmácia - Antimicrobianos.,Evento de Resultado de Julgame,26000,Ministério da Educação,26245,Universidade Federal do Rio de Janeiro,RJ,RIO DE JANEIRO,2024-01-24,2024-01-08,37632.0
2304400.0,1242023,155020,EBSERH COMPLEXO HOSPITALAR DO CEARA,9999,Pregão - Registro de Preço,23533000000000000,"Objeto: Pregão Eletrônico - Aquisição de órteses e materiais para marcapasso com fornecimento em regime de comodato e consignação, a fim de abastecer o Complexo Hospitalar da Universidade Federal do Ceará (CH-UFC/Ebserh).",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,CE,FORTALEZA,2024-01-26,2024-01-12,0.0
2611606.0,1242023,155022,EBSERH HC-UFPE,9999,Pregão - Registro de Preço,23536000000000000,Objeto: Pregão Eletrônico - Registro de preços visando a eventual aquisição de Filmes Radiológicos com inclusão de equipamentos em regime de comodato para atender demanda do Hospital das Clínicas de Pernambuco - Filial Ebserh.,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,PE,RECIFE,2024-01-04,2023-12-21,0.0
3538501.0,1242023,168004,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FPV,9999,Pregão - Registro de Preço,2023/000417-FPV,Objeto: Pregão Eletrônico - Aquisição de Caminhão Basculante.,Evento de Resultado de Julgame,52000,Ministério da Defesa,52221,Indústria de Material Bélico do Brasil,SP,PIQUETE,2024-01-02,2023-12-20,648480.0
3303302.0,1242023,791010,CENTRO DE INTENDEN. DA MARINHA EM NITEROI,9999,Pregão - Registro de Preço,63512000000000000,"Objeto: Pregão Eletrônico - Serviço de acesso condicionado com fornecimento de equipamentos, prestação de serviço de acesso condicionado com fornecimento de equipamentos, prestação de serviços de instalação, distribuição e manutenção ( TV POR ASSINATURA).",Publicado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,NITEROI,2024-01-11,2024-01-05,0.0
3304557.0,1252019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,125/2019,"Objeto: Japona de Segurança Térmica térmica em nylon, manga longa, com capuz, fechamento em velcro e botões de pressão para temperaturas até 35 graus C",Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-01,552.0
5300108.0,1252023,30100,PROJETO DE APOIO A MODERNIZACAO/TCU,5,Pregão,2023-06040205,"Objeto: Pregão Eletrônico - Prestação de serviço de gravação de chapas térmicas digitais para impressão offset, com a tecnologia a laser Computer to Plate (CTP), que deverão ser fornecidas gravadas e reveladas, para atender ao Serviço de Programação e Produção Gráfica (SGLOG-SEGRA), na produção, em escala industrial, de impressos e produtos gráficos diversificados, conforme especificado no Termo de Referência (Anexo I).",Divulgado,3000,Tribunal de Contas da União,3000,Tribunal de Contas da União - Unidades com v,DF,BRASILIA,2024-01-30,2023-12-18,103405.0
3170206.0,1252023,156654,HOSPITAL DE CLINICAS DE UBERLANDIA,9999,Pregão - Registro de Preço,23860000000000000,"Objeto: Pregão Eletrônico - A aquisição de Materiais de Organização, Limpeza, Copa e Cozinha para atender o Hospital de Clínicas de Uberlândia - Filial da EBSERH (HC-UFU/EBSERH)",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERLANDIA,2024-01-23,2023-11-21,0.0
3538501.0,1252023,168004,INDUSTRIA DE MATERIAL BELICO DO BRASIL/FPV,9999,Pregão - Registro de Preço,2023/000420-FPV,Objeto: Pregão Eletrônico - Aquisição de Pallets Padrão Brasileiro (PBR),Evento de Resultado de Julgame,52000,Ministério da Defesa,52221,Indústria de Material Bélico do Brasil,SP,PIQUETE,2024-01-16,2023-12-22,0.0
3304557.0,1262019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-4-40001/2019,Objeto: Aquisição de copo plástico descartável 200ml,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-03,1230.0
5300108.0,1262023,30100,PROJETO DE APOIO A MODERNIZACAO/TCU,5,Pregão,2023-06022123,"Objeto: Pregão Eletrônico - Contratação de empresa especializada na prestação de serviços de coleta, transporte e destinação final de resíduos recicláveis, não recicláveis, hospitalares e perigosos, segundo suas respectivas naturezas, com o fornecimento de contentores apropriados em regime de comodato, pelo prazo de 24 (vinte e quatro) meses, para atender às necessidades do Poder Judiciário do Estado do Rio de Janeiro (PJERJ), conforme especificado no Termo de Referência (ANEXO I).",Divulgado,3000,Tribunal de Contas da União,3000,Tribunal de Contas da União - Unidades com v,DF,BRASILIA,2024-01-12,2023-12-19,2599999.92
3304557.0,1262023,120195,CENTRO DE AQUISICOES ESPECIFICAS,9999,Pregão - Registro de Preço,67106000000000000,"Objeto: Pregão Eletrônico - Aquisição de materiais sobressalentes para entrega em Brasília visando atender às manutenções dos sistemas de energia elétrica e automação do Primeiro Centro Integrado de Defesa Aérea e Controle do Tráfego Aéreo (CINDACTA I) e unidades subordinadas, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RJ,RIO DE JANEIRO,2024-01-11,2023-08-25,0.0
2111300.0,1262023,155010,HOSPITAL UNIVERSITARIO DA UFMA,9999,Pregão - Registro de Preço,23523000000000000,"Objeto: Pregão Eletrônico - Aquisição de Insumos de MH GERAL - ELETRODO, EQUIPOS , LIBERADOR DE ADESIVO E SONDA ENTERAL , conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MA,SAO LUIS,2024-01-15,2023-10-02,0.0
5208707.0,1262023,155904,HOSPITAL DAS CLINICAS DA UFG,9999,Pregão - Registro de Preço,23760000000000000,Objeto: Pregão Eletrônico - Registro de Preços para eventual aquisição de materiais do grupo 36  Material Médico Hospitalar (instrumentais cirúrgicos).,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,GO,GOIANIA,2024-01-15,2023-11-01,0.0
2111300.0,1272022,155010,HOSPITAL UNIVERSITARIO DA UFMA,9999,Pregão - Registro de Preço,23523000000000000,"Objeto: Pregão Eletrônico - Aquisição de INSUMOS DA UROLOGIA - AGULHAS; ALÇA PARA RESSECÇÃO ENDOSCÓPICA; CATETERES E OUTROS , conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos.",Evento de Suspensão Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MA,SAO LUIS,2024-01-03,2023-03-23,0.0
4304606.0,1272023,120629,GRUPAMENTO DE APOIO DE CANOAS,9999,Pregão - Registro de Preço,67278000000000000,Objeto: Pregão Eletrônico - Aquisic a o de gases Medicinais em proveito do GAP-CO,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RS,CANOAS,2024-01-02,2024-01-02,0.0
2211001.0,1272023,155008,HOSPITAL UNIVERSITARIO DO PIAUI,9999,Pregão - Registro de Preço,23524000000000000,"Objeto: Pregão Eletrônico - Registro de Preço, consignado em ata, pelo prazo de 12 (doze) meses, para eventual aquisição de Medicamentos da Linha geral II, V e anti-Infecciosos para atendimento do Hospital Universitário da Universidade Federal do Piauí  HU/PI, gerido pela Empresa Brasileira de Serviços Hospitalares  EBSERH.",Evento de Suspensão Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,PI,TERESINA,2024-01-15,2023-11-30,0.0
2304400.0,1272023,155020,EBSERH COMPLEXO HOSPITALAR DO CEARA,9999,Pregão - Registro de Preço,23533000000000000,Objeto: Pregão Eletrônico - Aquisição de insumos para neurointervenção a fim de abastecer o Complexo Hospitalar da Universidade Federal do Ceará (CH-UFC/Ebserh).,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,CE,FORTALEZA,2024-01-30,2024-01-15,0.0
3170206.0,1272023,156654,HOSPITAL DE CLINICAS DE UBERLANDIA,9999,Pregão - Registro de Preço,23860000000000000,"Objeto: Pregão Eletrônico - A aquisição de INSUMOS E MATERIAIS PARA LABORATÓRIO (COLETA, HEMATOLOGIA, IMUNOLOGIA, REAGENTES E VIDRARIAS), para atender o Hospital de Clínicas de Uberlândia - Filial da EBSERH (HC-UFU/EBSERH)",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERLANDIA,2024-01-23,2023-11-27,0.0
3304557.0,1282019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,128/2019,"Objeto: Cadeira tipo Presidente espuma injetada, revestimento em courvim, giratória c/ 5 rodízios duplos, espaldar alto, cor preta Frisokar ou similar",Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-07,1995.0
5300108.0,1282023,30100,PROJETO DE APOIO A MODERNIZACAO/TCU,5,Pregão,2023-06039468,"Objeto: Pregão Eletrônico - Prestação de serviços de impressão corporativa por meio de outsourcing de impressão para o PJERJ, envolvendo: locação, instalação e remanejamento de equipamentos; serviços de assistência técnica corretiva com reposição de peças e consumíveis; fornecimento de suprimentos (exceto papel); gerenciamento e controle do parque de equipamentos e da produção, e transferência de conhecimento, conforme especificado no Termo de Referência (Anexo I).",Divulgado,3000,Tribunal de Contas da União,3000,Tribunal de Contas da União - Unidades com v,DF,BRASILIA,2024-01-29,2024-01-03,17307675.0
4304606.0,1282023,120629,GRUPAMENTO DE APOIO DE CANOAS,9999,Pregão - Registro de Preço,67278000000000000,"Objeto: Pregão Eletrônico - Aquisic a o de Materiais de Pilhas e Baterias, em proveito do GAP-CO.",Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RS,CANOAS,2024-01-12,2023-12-26,0.0
3304557.0,1282023,153152,HOSPITAL UNIVERSITARIO DA UFRJ,9999,Pregão - Registro de Preço,23079300000000000,Objeto: Pregão Eletrônico - P1 - Serviço de Patologia Clínica - Reagentes com cessão de equipamentos para atender aos Laboratórios de Análises Clínicas do SPC/DMD.,Evento de Resultado de Julgame,26000,Ministério da Educação,26245,Universidade Federal do Rio de Janeiro,RJ,RIO DE JANEIRO,2024-01-23,2024-01-18,442200.0
2111300.0,1282023,155010,HOSPITAL UNIVERSITARIO DA UFMA,5,Pregão,23523000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada na Prestação de Serviços Contínuos de Nutrição e Alimentação Hospitalar, nas dependências do HU-UFMA, visando o fornecimento de dietas normais, dietas especiais (ou terapêuticas) e manipulação de dietas enterais, fórmulas infantis, suplementos, módulos e leite humano pasteurizado, destinados às coletividades sadia e enferma, conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos.",Evento de Suspensão Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MA,SAO LUIS,2024-01-15,2023-10-10,39780000.0
3170206.0,1282023,156654,HOSPITAL DE CLINICAS DE UBERLANDIA,5,Pregão,23860000000000000,"Objeto: Pregão Eletrônico - Contratação de Serviços de fornecimento de produtos alimentícios e coffee break para eventos institucionais , para atender o Hospital de Clínicas de Uberlândia - Filial da EBSERH (HC-UFU/EBSERH), conforme condições, quantidades e exigências estabelecidas no edital e seus Anexos.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERLANDIA,2024-01-25,2024-01-11,212960.98
3304557.0,1292019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-4-40002,Objeto: Aquisição de Material de escritório em geral.,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-08,744.69
3550308.0,1292023,120633,GRUPAMENTO DE APOIO DE SAO PAULO,9999,Pregão - Registro de Preço,67267000000000000,Objeto: Pregão Eletrônico - Contratação de servic os de manutenc a o de a reas verdes do GAP-SP e Unidades Apoiadas,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SP,SAO PAULO,2024-01-12,2023-12-01,0.0
3304557.0,1292023,153152,HOSPITAL UNIVERSITARIO DA UFRJ,9999,Pregão - Registro de Preço,23079300000000000,Objeto: Pregão Eletrônico - P2 - Serviço de Neurocirurgia - Itens que deram desertos e/ou cancelados no Pregão 100/2023 - 23079.218168/2023-66.,Evento de Resultado de Julgame,26000,Ministério da Educação,26245,Universidade Federal do Rio de Janeiro,RJ,RIO DE JANEIRO,2024-01-24,2024-01-15,29424.0
3304557.0,1302019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-4-40003,Objeto: Aquisição de Material de Limpeza em geral.,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-08,2599.4
,1302022,926483,SERVIÇO SOCIAL DO COMÉRCIO - SESC MG,5,Pregão,004005-00724,"Objeto: Pregão Eletrônico - Aquisição de livros literários por meio de processo licitatório, com edição atualizada, para atender às atividades do Sesc Alfabetização, NAPS, Criar, Colégios Sesc em Minas Gerais e estudos da Gerência de Educação, conforme especificações constantes no Edital e Anexos.",Evento de Alteração Divulgad,20000,PRESIDENCIA DA REPUBLICA - PRES,38000,MINISTERIO DO TRABALHO E EMPREGO,-3,Inválido,2024-01-11,2023-02-02,37041.24
4304606.0,1302023,120629,GRUPAMENTO DE APOIO DE CANOAS,9999,Pregão - Registro de Preço,67278000000000000,Objeto: Pregão Eletrônico - Aquisic a o de Insumos para Ma quina unitarizadora de medicamentos em proveito do GAP-CO.,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RS,CANOAS,2024-01-08,2024-01-08,0.0
4106902.0,1302023,155902,EBSERH CHC-UFPR,5,Pregão,23759000000000000,"Objeto: Pregão Eletrônico - Contratação de serviço continuado de impressão corporativa (outsourcing de impressão), compreendendo fornecimento, instalação, configuração e a cessão de direito de uso de equipamentos de impressão digital, contemplando a impressão, cópia e digitalização, sendo a última sem ônus ao CHC-UFPR/Ebserh, incluindo a prestação de serviços de manutenção preventiva e corretiva, reposição de peças, suprimentos e insumos (exceto papel), sistemas para gerenciamento ...",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,PR,CURITIBA,2024-01-19,2023-11-08,3279007.68
3304557.0,1322019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,132/2019,"Objeto: Lâmpada p infravermelho (fototerapia e termoterapia) bulbo tipo pera 110/130 V, 250 W E-27 (16 un) Passa cabo 5.1/2' x 1' aço inox ( 1 par)",Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-15,1346.88
5300108.0,1322023,80001,TRIBUNAL SUPERIOR DO TRABALHO,5,Pregão,6006376/2023-00,Objeto: Pregão Eletrônico - Fornecimento de gêneros alimentícios no decorrer do exercício de 2024,Evento de Resultado de Julgame,15000,Justiça do Trabalho,15000,Justiça do Trabalho - Unidades com vínculo ,DF,BRASILIA,2024-01-02,2023-12-22,323485.66
3304557.0,1322023,153152,HOSPITAL UNIVERSITARIO DA UFRJ,9999,Pregão - Registro de Preço,23079200000000000,"Objeto: Pregão Eletrônico - P1 - Serviço de Imunologia (Antígenos, Bocais, Puntores e Adesivos para Execução de Testes e Imunoterapia).",Evento de Resultado de Julgame,26000,Ministério da Educação,26245,Universidade Federal do Rio de Janeiro,RJ,RIO DE JANEIRO,2024-01-25,2024-01-22,2460.0
2513851.0,1322023,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,9999,Pregão - Registro de Preço,23006000000000000,Objeto: Pregão Eletrônico - Aquisição e instalação de aparelhos de ar condicionado para atender as demandas da Fundação Universidade Federal do ABC - UFABC.,Publicado,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,SP,SANTO ANDRE,2024-01-29,2023-12-29,0.0
5208707.0,1322023,155904,HOSPITAL DAS CLINICAS DA UFG,9999,Pregão - Registro de Preço,23760000000000000,Objeto: Pregão Eletrônico - Registro de Preços para eventual aquisição de materiais grupo 36 - Material Médico Hospitalar (Cateter ventricular e outros).,Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,GO,GOIANIA,2024-01-05,2023-12-04,0.0
3304557.0,1332019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-4-40004,"Objeto: Saco plástico lixo, capacidade: 240 l, cor: preta, largura: 120 cm, altura: 125 cm, material: polietileno, espessura: igual ou superior 8 micra.   OBS. Em caso de especificação conflitante entre o objeto e o item da cotação, prevalecerá a especificação do objeto.",Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-11,1944.0
5300108.0,1332023,135058,EMBRAPA/GAC,6,Dispensa de Licitação,21151000000000000,Objeto: Aquisição de compressor de ar para a Embrapa Agroenergia,Publicado,22000,Ministério da Agricultura e Pecuária,22202,Empresa Brasileira de Pesquisa Agropecuária,DF,BRASILIA,2024-01-16,,18500.0
2513851.0,1332023,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,9999,Pregão - Registro de Preço,23006000000000000,"Objeto: Pregão Eletrônico - Aquisição de tubos colorimétricos para monitoramento de exposição a vapores e gases durante atividade laboral, visando à promoção da segurança e saúde dos servidores e comunidade nas unidades e campus da FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC  UFABC, protegendo-os dos possíveis riscos existentes onde os mesmos estiverem expostos, e de forma a atender as exigências legais, para atender as demandas da Fundação Universidade Federal do ABC - UFABC.",Publicado,26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,SP,SANTO ANDRE,2024-01-09,2024-01-08,0.0
2111300.0,1332023,155010,HOSPITAL UNIVERSITARIO DA UFMA,9999,Pregão - Registro de Preço,23523000000000000,"Objeto: Pregão Eletrônico - O objeto da presente licitação é a escolha da proposta mais vantajosa para a aquisição de INSUMOS DE HEMODINÂMICA - CATETER BALÃO, FILTRO VEIA CAVA e FIO GUIA., conforme condições, quantidades e exigências estabelecidas neste Edital e seus Anexos.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MA,SAO LUIS,2024-01-17,2023-10-16,0.0
5208707.0,1332023,155904,HOSPITAL DAS CLINICAS DA UFG,5,Pregão,23760000000000000,"Objeto: Pregão Eletrônico - Contratação empresa especializada no ramo de engenharia para a prestação de serviços continuados de manutenção predial nas modalidades preventiva, preditiva, corretiva planejada, corretiva não planejada dos sistemas, adequações e melhoria dos equipamentos e das instalações prediais, com fornecimento de mão de obra com dedicação exclusiva, ferramentas, equipamentos, instrumentos, materiais, para planejamento e controle da manutenção, e realização de serviços especializados.",Evento de Alteração Publicad,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,GO,GOIANIA,2024-01-02,2023-12-14,5532831.71
3304557.0,1332023,254446,INSTITUTO DE TECNOLOGIA EM FARMACOS,5,Pregão,25387000000000000,Objeto: Pregão Eletrônico - Excipiente HIPROMELOSE + MACROGOL + COPOVIDONA,Publicado,36000,Ministério da Saúde,36201,Fundação Oswaldo Cruz,RJ,RIO DE JANEIRO,2024-01-11,2024-01-09,0.0
3304557.0,1342019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-4-40009/2019,"Objeto: Aquisição de papel A4 Papel xerográfico, material papel alcalino, gramatura 75g/cm2, comprimento 297mm, largura 210mm, cor branca, aplicação máquina copiadora, tamanho A4. OBS. Em caso de especificação conflitante entre o objeto e o item da cotação, prevalecerá a especificação do objeto.",Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-21,5772.0
4304606.0,1342023,120629,GRUPAMENTO DE APOIO DE CANOAS,5,Pregão,67278000000000000,"Objeto: Pregão Eletrônico - Contratação de empresa especializada, em Manutenção de Câmaras Frigoríficas em proveito da Seção de Subsistência do Grupamento de Apoio de Canoas.",Evento de Adiamento Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RS,CANOAS,2024-01-30,2023-12-21,0.0
3550308.0,1342023,120633,GRUPAMENTO DE APOIO DE SAO PAULO,9999,Pregão - Registro de Preço,67267000000000000,Objeto: Pregão Eletrônico - Aquisic a o de Ge neros Alimenti cios ESTOCA VEIS,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SP,SAO PAULO,2024-01-09,2023-12-26,0.0
5208707.0,1342023,155904,HOSPITAL DAS CLINICAS DA UFG,9999,Pregão - Registro de Preço,23760000000000000,"Objeto: Pregão Eletrônico - Registro de Preços para eventual aquisição de Material Médico Hospitalar (OPME - Hemodinâmica). De acordo com exigências, condições e quantidades do Edital da licitação e seus Anexos.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,GO,GOIANIA,2024-01-09,2023-12-14,0.0
3170206.0,1342023,156654,HOSPITAL DE CLINICAS DE UBERLANDIA,9999,Pregão - Registro de Preço,23860000000000000,"Objeto: Pregão Eletrônico - Aquisição de MEDICAMENTOS PARA IMUNOTERAPIA E AFINS II, para atender o Hospital de Clínicas de Uberlândia - Filial da EBSERH (HC-UFU/EBSERH), conforme condições, quantidades, exigências e estimativas, estabelecidas neste instrumento e em seus anexos.",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERLANDIA,2024-01-16,2023-12-06,0.0
3550308.0,1352023,120633,GRUPAMENTO DE APOIO DE SAO PAULO,9999,Pregão - Registro de Preço,67438000000000000,Objeto: Pregão Eletrônico - Aquisic a o de material de consumo odontolo gico,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SP,SAO PAULO,2024-01-30,2023-12-20,25311.75
2211001.0,1352023,155008,HOSPITAL UNIVERSITARIO DO PIAUI,9999,Pregão - Registro de Preço,23524000000000000,"Objeto: Pregão Eletrônico - Registro de Preço, consignado em ata, pelo prazo de 12 (doze) meses, para eventual aquisição de INSUMOS PARA O SERVIÇO DE CIRURGIA ENDOVASCULAR EXTRACARDÍACA, em regime de antecipação, para atendimento do Hospital Universitário da Universidade Federal do Piauí  HU/PI, gerido pela Empresa Brasileira de Serviços Hospitalares  EBSERH",Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,PI,TERESINA,2024-01-12,2023-12-07,0.0
3170206.0,1352023,156654,HOSPITAL DE CLINICAS DE UBERLANDIA,9999,Pregão - Registro de Preço,23860000000000000,Objeto: Pregão Eletrônico - A aquisição de Produtos para Saúde: HEMODIÁLISE para atender o Hospital de Clínicas de Uberlândia - Filial da EBSERH (HC-UFU/EBSERH),Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERLANDIA,2024-01-12,2023-12-11,0.0
3304557.0,1362019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-4-40015/2019,Objeto: Aquisição de material de serviço,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-23,976.5
4304606.0,1362023,120629,GRUPAMENTO DE APOIO DE CANOAS,9999,Pregão - Registro de Preço,67278000000000000,Objeto: Pregão Eletrônico - Registro de prec os para eventual aquisic a o de materiais de climatizac a o em proveito do GAP-CO.,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,RS,CANOAS,2024-01-30,2024-01-11,1640.0
3170206.0,1362023,156654,HOSPITAL DE CLINICAS DE UBERLANDIA,9999,Pregão - Registro de Preço,23860000000000000,Objeto: Pregão Eletrônico - A aquisição de Produtos para Saúde - Curativos e Afins (CURATIVO PELÍCULA TRANSPARENTE FENESTRADA) para atender o Hospital de Clínicas de Uberlândia - Filial da EBSERH (HC-UFU/EBSERH),Publicado,26000,Ministério da Educação,26443,Empresa Brasileira de Serviços Hospitalares,MG,UBERLANDIA,2024-01-23,2023-12-12,0.0
3304557.0,1362023,495130,COMPANHIA DE PESQUISA DE RECURSOS MINERAIS,9999,Pregão - Registro de Preço,48086000000000000,"Objeto: Pregão Eletrônico - Registro de Preços, pelo prazo de 12 (doze) meses, para aquisições futuras de para aquisições futuras de EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL E UNIFORMES , para atender as necessidades do Serviço Geológico do Brasil-SGB",Evento de Adiamento Publicado,32000,Ministério de Minas e Energia,29208,Companhia de Pesquisa de Recursos Minerais,RJ,RIO DE JANEIRO,2024-01-12,2023-09-14,0.0
3304557.0,1372019,741000,ARSENAL DE MARINHA_DO RIO DE JANEIRO,6,Dispensa de Licitação,C-4-40016/2019,Objeto: Aquisição de suprimentos de informática - cartuchos,Encerrado,52000,Ministério da Defesa,52131,Comando da Marinha,RJ,RIO DE JANEIRO,2024-01-22,2019-10-24,6177.29
3550308.0,1372023,120633,GRUPAMENTO DE APOIO DE SAO PAULO,5,Pregão,67115000000000000,Objeto: Pregão Eletrônico - Cessão de uso onerosa de bem imóvel a terceiro para o exercício de atividade de apoio de lanchonete/ restaurante,Publicado,52000,Ministério da Defesa,52111,Comando da Aeronáutica,SP,SAO PAULO,2024-01-15,2024-01-15,0.0
3304557.0,1372023,153152,HOSPITAL UNIVERSITARIO DA UFRJ,9999,Pregão - Registro de Preço,23079200000000000,Objeto: Pregão Eletrônico - P1 - Serviço de Imunologia - Reagentes para Diagnóstico.,Evento de Resultado de Julgame,26000,Ministério da Educação,26245,Universidade Federal do Rio de Janeiro,RJ,RIO DE JANEIRO,2024-01-25,2024-01-23,75480.0
